Country Name,Country Code,Region,year,Access to electricity (% of pop),Agricultural land (% of land area),Agricultural raw materials exports (% ),Agricultural raw materials imports (%),Agriculture value added (% of GDP),Arable land (% of land area),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment),Livestock production index,Mineral rents (% of GDP),Population,Rural population (% of total population),GDP per capita (US$)
Slovak Republic,SVK,Europe,1996-01-01,100.0,50.81081081,3.416494058,2.473811669,2.300278484,32.28690229,9.5,8.897999763,124.11,0.005421489,5373361.0,43.524,5196.94038
Slovak Republic,SVK,Europe,1997-01-01,100.0,50.83160083,2.88607099,1.908431809,2.067548679,32.22453222,9.7,9.170000076,123.28,0.002781673,5383291.0,43.584,5146.671078
Slovak Republic,SVK,Europe,1998-01-01,100.0,50.79002079,2.319987046,1.735276133,2.124670534,32.16216216,9.9,8.13599968,117.95,0.000517,5390516.0,43.645,5538.616465
Slovak Republic,SVK,Europe,1999-01-01,100.0,50.79002079,2.482733452,1.744476527,1.644106718,31.995842,9.7,7.247000217,114.61,0.000108,5396020.0,43.706,5643.675109
Slovak Republic,SVK,Europe,2000-01-01,100.0,50.72765073,2.180667961,1.840492621,1.710305594,31.76715177,9.8,6.934999943,103.16,0.000117,5388720.0,43.767,5413.150621
Slovak Republic,SVK,Europe,2001-01-01,100.0,46.88149688,2.067479017,1.632083348,2.120217679,29.97920998,9.7,6.257999897,97.78,9.47e-05,5378867.0,43.837,5717.21709
Slovak Republic,SVK,Europe,2002-01-01,100.0,46.50727651,1.897875238,1.611074519,2.042899048,29.31392931,9.6,6.586999893,106.26,0.000337,5376912.0,43.987,6533.553213
Slovak Republic,SVK,Europe,2003-01-01,100.0,46.47682395,1.564774766,1.514115129,1.81038353,29.37019331,9.7,6.000999928,106.46,0.000452,5373374.0,44.137,8712.698793
Slovak Republic,SVK,Europe,2004-01-01,100.0,40.20790021,1.521663042,1.376116575,1.667481498,28.96049896,9.7,5.092999935,100.52,0.001462013,5372280.0,44.287,10671.82186
Slovak Republic,SVK,Europe,2005-01-01,100.0,40.35343035,1.744330152,1.270479428,1.618786276,28.91891892,10.0,4.750999928,100.76,0.023417007,5372807.0,44.437,11685.75482
Slovak Republic,SVK,Europe,2006-01-01,100.0,40.31185031,1.293724712,1.149370513,1.848296064,28.64864865,9.9,4.387000084,98.72,0.025827341,5373054.0,44.588,13159.75944
Slovak Republic,SVK,Europe,2007-01-01,100.0,40.12474012,1.063015481,1.182510254,2.295997527,28.62785863,10.0,4.210999966,95.19,0.056240599,5374622.0,44.739,16085.61152
Slovak Republic,SVK,Europe,2008-01-01,100.0,40.27027027,0.940149495,1.028646859,2.533200864,28.73180873,9.9,3.95600009,94.36,0.044817496,5379233.0,44.889,18677.29271
Slovak Republic,SVK,Europe,2009-01-01,100.0,40.1330838,1.229821317,1.133784873,2.085133284,28.73778332,9.8,3.588000059,86.08,0.002152073,5386406.0,45.04,16531.67051
Slovak Republic,SVK,Europe,2010-01-01,100.0,40.43791794,1.265383096,1.401974909,1.667645133,28.94512428,9.9,3.233999968,88.08,0.016875057,5391428.0,45.315,16727.29133
Slovak Republic,SVK,Europe,2011-01-01,100.0,40.128515,1.043701571,1.487970881,2.163352189,28.93029462,9.6,3.078999996,78.0,0.015503167,5398384.0,45.58,18338.36223
Slovak Republic,SVK,Europe,2012-01-01,100.0,40.08068755,1.04832822,1.433054692,2.272934307,28.95317138,9.7,3.236999989,75.55,0.024266318,5407579.0,45.72,17460.04681
Slovak Republic,SVK,Europe,2013-01-01,100.0,39.37365042,0.970539174,1.395662495,2.732007578,28.31475692,9.6,3.309000015,77.15,0.018237023,5413393.0,45.86,18236.98079
Slovak Republic,SVK,Europe,2014-01-01,100.0,39.2970055,0.936403558,1.094749372,3.227573762,28.26954973,9.5,3.497999907,75.71,0.016692786,5418649.0,46.0,18670.93017
Slovak Republic,SVK,Europe,2015-01-01,100.0,39.27873006,0.893949949,1.010716953,2.623660078,28.07703392,9.9,3.178999901,76.04,0.018247973,5423801.0,46.111,16309.07324
Slovak Republic,SVK,Europe,2016-01-01,100.0,39.22628952,0.838419424,0.968348721,2.690809056,28.01580699,9.6,2.887000084,76.9,0.016226747,5430798.0,46.194,16505.97505
Slovak Republic,SVK,Europe,2017-01-01,100.0,44.39987270375,0.824784741,1.121602518,2.397461379,29.93868647416667,9.9,2.707999945,100.30708333333332,0.01549956,5439232.0,46.249,17554.30832
Slovak Republic,SVK,Europe,2018-01-01,100.0,44.39987270375,0.870859016,1.095153315,2.377051995,29.93868647416667,10.0,2.292999983,100.30708333333332,0.01348197,5446771.0,46.274,19428.11621
Slovenia,SVN,Europe,1995-01-01,100.0,26.71300894,1.797408424,4.584442573,4.029763854,9.731876862,9.5,10.44299984,94.07,0.0,1989872.0,49.378,10730.45091
Slovenia,SVN,Europe,1996-01-01,100.0,26.06752731,1.40097086,3.380298319,3.753268261,9.483614697,9.4,10.2329998,102.39,0.0,1988628.0,49.351,10815.11122
Slovenia,SVN,Europe,1997-01-01,100.0,24.57795432,1.584172132,3.495346866,3.752893003,8.589870904,9.5,12.14400005,102.6,0.0,1985956.0,49.325,10454.96556
Slovenia,SVN,Europe,1998-01-01,100.0,24.32969215,1.519372855,3.158029604,3.579360999,8.540218471,9.6,12.06999969,101.19,0.0,1981629.0,49.299,11175.7711
Slovenia,SVN,Europe,1999-01-01,100.0,24.82621648,1.570235026,3.086906005,2.992260015,8.490566038,9.5,10.84399986,99.65,0.0,1983045.0,49.272,11452.78279
Slovenia,SVN,Europe,2000-01-01,100.0,25.71996028,1.554271009,3.623982082,3.085562168,8.589870904,9.3,9.602000237,92.22,0.0,1988925.0,49.246,10201.30354
Slovenia,SVN,Europe,2001-01-01,100.0,25.32274081,1.37463583,3.194229482,2.788071778,8.589870904,9.3,9.944000244,106.86,0.0,1992060.0,49.22,10479.75943
Slovenia,SVN,Europe,2002-01-01,100.0,25.07447865,1.25217483,3.115282496,2.979204123,8.341608739,9.4,9.659999847,103.02,0.0,1994530.0,49.143,11777.15551
Slovenia,SVN,Europe,2003-01-01,100.0,25.32274081,1.187212172,3.025680255,2.252069019,8.589870904,9.7,8.43599987,110.33,0.0,1995733.0,48.918,14849.03695
Slovenia,SVN,Europe,2004-01-01,100.0,24.42899702,1.071041444,2.823745266,2.429630114,8.738828203,9.3,9.777999878,104.0,0.0,1997012.0,48.692,17233.13856
Slovenia,SVN,Europe,2005-01-01,100.0,25.27308838,1.142356219,2.602283661,2.425203994,8.738828203,9.4,9.112999916,98.47,0.0,2000474.0,48.467,18098.90873
Slovenia,SVN,Europe,2006-01-01,100.0,24.37934459,1.097811416,2.465323627,2.119146412,8.838133069,9.1,9.586000443,97.54,0.0,2006868.0,48.242,19672.96549
Slovenia,SVN,Europe,2007-01-01,100.0,24.72691162,1.509469526,2.876611649,2.048069617,8.68917577,9.2,9.888999939,95.43,0.0,2018122.0,48.017,23787.64669
Slovenia,SVN,Europe,2008-01-01,100.0,30.70355695,1.570961409,2.613538832,1.827912582,9.103950328,9.1,8.590000153,100.03,0.0,2021316.0,47.791,27483.33695
Slovenia,SVN,Europe,2009-01-01,100.0,31.02979324,1.860288095,2.844683466,1.815912629,9.145827121,9.2,9.121999741,93.02,0.0,2039669.0,47.567,24694.23056
Slovenia,SVN,Europe,2010-01-01,100.0,30.96663325,1.865163912,3.137230394,1.89386513,9.162521805,9.1,8.81799984,94.51,0.0,2048583.0,47.342,23509.54339
Slovenia,SVN,Europe,2011-01-01,100.0,30.80561863,1.757263512,3.001442286,2.142605639,9.150700305,9.1,8.597999573,91.08,0.0,2052843.0,47.117,25095.13263
Slovenia,SVN,Europe,2012-01-01,100.0,30.36826689,1.927122314,2.968798097,1.963505804,9.1185713,9.4,8.394000053,90.91,0.0,2057159.0,46.892,22643.10025
Slovenia,SVN,Europe,2013-01-01,100.0,30.29841221,2.081220251,3.033214269,1.971225769,9.183714335,9.4,8.501999855,87.13,0.0,2059953.0,46.668,23496.60231
Slovenia,SVN,Europe,2014-01-01,100.0,30.52830322,2.172368303,2.904576194,2.017096535,9.13803343,9.2,9.626999855,86.56,0.0,2061980.0,46.443,24214.92207
Slovenia,SVN,Europe,2015-01-01,100.0,30.60627661,2.115832682,2.831614145,2.096596744,9.130400384,9.6,7.078000069,88.09,0.0,2063531.0,46.219,20881.76677
Slovenia,SVN,Europe,2016-01-01,100.0,30.65633976,2.115441404,2.696827391,1.9972545,9.129183266,9.5,5.024000168,89.62,0.0,2065042.0,45.98,21622.58068
Slovenia,SVN,Europe,2017-01-01,100.0,27.4317752988,1.970155199,2.473563277,1.852616815,9.03232343968,9.9,5.561999798,95.5352,0.0,2066388.0,45.727,23500.75223
Slovenia,SVN,Europe,2018-01-01,100.0,27.4317752988,1.951216465,2.545122305,2.105199942,9.03232343968,9.9,5.480999947,95.5352,0.0,2073894.0,45.459,26054.5421
Small states,SST,Europe,2000-01-01,66.27563431,34.31739063,1.650242632,1.270516522,4.065862023,2.11943417,9.788430447,24.98193132,101.0325155,0.223604056,29393029.0,51.10435943,4386.875772
Small states,SST,Europe,2001-01-01,64.03100839,34.25991316,1.498748548,1.213621808,3.899047681,2.013681523,9.875702309,24.66548454,103.9855635,0.193767139,29820335.0,50.68290767,4340.842116
Small states,SST,Europe,2002-01-01,64.66472664,34.16883346,1.35830222,1.249268211,3.812194967,1.972200429,9.94556265,24.48852284,107.1591007,0.15010592,30250175.0,50.2588906,4579.501454
Small states,SST,Europe,2003-01-01,65.45322707,34.20466965,1.113469316,1.155436883,3.701515821,1.939433842,9.966362235,24.36264062,108.5709007,0.17126457,30697311.0,49.80622621,5396.706617
Small states,SST,Europe,2004-01-01,66.93155374,34.24808992,1.238531532,1.146418004,3.526024025,1.978466888,9.899135473,23.62471158,109.2395873,0.269202206,31189626.0,49.30725771,6394.598298
Small states,SST,Europe,2005-01-01,68.40108465,34.29580282,1.137068755,1.181677859,3.370395424,2.012997195,9.79976954,23.17796842,112.0844244,0.302694384,31746604.0,48.74301711,7485.463022
Small states,SST,Europe,2006-01-01,66.95125409,34.2745931,1.002475158,1.034765268,3.095979398,2.012391188,9.654665811,22.64170492,110.7096204,0.51080891,32375210.0,48.11576474,8512.416733
Small states,SST,Europe,2007-01-01,68.34101506,34.25826626,1.068223259,1.094809979,2.8993085,2.011727061,9.429021036,22.09994484,114.4883839,0.602889651,33066727.0,47.38378653,10004.66934
Small states,SST,Europe,2008-01-01,69.57864243,34.29608102,0.879956374,0.953021557,2.850122743,2.064673409,9.185118531,21.44894974,113.3072178,0.318361675,33798838.0,46.62153474,11784.96984
Small states,SST,Europe,2009-01-01,69.82034039,34.33824532,1.09914358,1.036048646,2.872616422,2.095077099,8.922595325,21.24219283,115.0435026,0.542791833,34529596.0,45.88934391,9878.892171
Small states,SST,Europe,2010-01-01,72.00468425,34.32036403,0.60692821,0.992327325,2.832708449,2.096655598,8.649268524,20.81690422,116.1063025,0.530873832,35238667.0,45.21267977,11122.80301
Small states,SST,Europe,2011-01-01,73.25763355,34.33510882,0.628901679,1.027008374,2.783510667,2.111661184,8.385660349,20.47165777,121.1397256,0.558816889,35912147.0,44.59619728,13171.13596
Small states,SST,Europe,2012-01-01,74.13258046,34.31364957,0.629172602,0.911820937,2.815650037,2.081371098,8.17165677,20.21148005,120.6963795,0.600935325,36568692.0,44.04962415,13484.66686
Small states,SST,Europe,2013-01-01,74.8082252,34.17044209,0.696957347,0.920061916,2.721224534,2.00466813,7.956981019,20.1370816,122.6141585,0.487481154,37214028.0,43.56068365,13774.49218
Small states,SST,Europe,2014-01-01,75.9717722,34.23766184,0.743935425,0.973117617,2.656540876,2.069758777,7.771846658,19.93175667,122.6418861,0.362086479,37862981.0,43.08781481,13965.96173
South Africa,ZAF,Africa,1996-01-01,57.6,80.69475472,3.648610553,2.015542609,3.860002427,11.25225663,9.498,10.77200031,74.71,0.828586781,42241011.0,45.033,3494.383567
South Africa,ZAF,Africa,1997-01-01,68.52000427,80.74009348,3.927045762,1.712834875,3.692557569,11.29347369,10.105,10.60700035,76.55,0.400327487,42987461.0,44.551,3549.579815
South Africa,ZAF,Africa,1998-01-01,64.9,80.77554015,3.775064242,1.53714727,3.448135515,11.29347369,10.767,10.43900013,75.05,0.413254486,43682260.0,44.07,3154.020777
South Africa,ZAF,Africa,1999-01-01,70.67778778,80.83324403,3.214746066,1.49495845,3.237963805,11.34293416,11.448,10.22700024,80.28,0.306316191,44338543.0,43.589,3081.569927
South Africa,ZAF,Africa,2000-01-01,71.75089264,80.88847489,3.376975394,1.478279986,2.994745986,11.3857999,12.107,9.925999641,87.93,0.46578539,44967708.0,43.109,3032.427138
South Africa,ZAF,Africa,2001-01-01,70.2,80.79614868,2.627801883,1.353690288,3.216383213,11.28110857,12.709,9.31099987,84.74,0.491048887,45571274.0,42.632,2666.47491
South Africa,ZAF,Africa,2002-01-01,77.1,80.8085138,3.011960982,1.469440464,3.384390416,11.29347369,13.225,8.684000015,87.66,0.83097469,46150913.0,42.102,2502.277005
South Africa,ZAF,Africa,2003-01-01,78.8,80.72607968,2.730380602,1.397963277,3.052348605,11.21103958,13.63,8.118000031,91.23,0.910215873,46719196.0,41.554,3751.282813
South Africa,ZAF,Africa,2004-01-01,80.9,80.46229051,2.21941209,1.271316856,2.763467723,10.96373723,13.897,7.581999779,94.33,0.97931068,47291610.0,41.007,4833.627517
South Africa,ZAF,Africa,2005-01-01,80.9,80.35924787,1.977599158,1.083783514,2.389623573,10.86069459,13.994,7.050000191,99.57,1.373873039,47880601.0,40.464,5383.656543
South Africa,ZAF,Africa,2006-01-01,80.7,79.86876489,1.762580275,0.987074154,2.331412417,10.38669843,13.897,6.572000027,106.11,2.119837954,48489459.0,39.923,5602.011044
South Africa,ZAF,Africa,2007-01-01,82.0,79.87041357,1.707272497,0.939888795,2.643372701,10.38669843,13.624,6.092000008,112.56,2.983973463,49119759.0,39.384,6095.622439
South Africa,ZAF,Africa,2008-01-01,81.9,80.05011994,1.751775493,0.877893249,2.859484952,10.55156666,13.206,5.657000065,122.02,4.000546256,49779471.0,38.846,5760.805287
South Africa,ZAF,Africa,2009-01-01,82.7,79.951199,1.922156766,0.872840759,2.713427607,10.4361589,12.677,5.068999767,123.05,2.81525517,50477011.0,38.313,5862.79734
South Africa,ZAF,Africa,2010-01-01,82.9,79.87123791,1.774643384,0.962295154,2.387372914,10.33146757,12.085,4.855999947,127.21,3.717761505,51216964.0,37.782,7328.615629
South Africa,ZAF,Africa,2011-01-01,84.7,79.44505354,1.920670897,1.012892637,2.285472538,9.919297002,11.483,4.599999905,125.24,4.045311024,52004172.0,37.254,8007.412846
South Africa,ZAF,Africa,2012-01-01,85.3,79.83002086,1.778724662,0.89603514,2.169477737,10.30426432,10.918,4.837999821,127.76,3.709734304,52834005.0,36.728,7501.469984
South Africa,ZAF,Africa,2013-01-01,85.4,79.83002086,1.909682347,0.855188753,2.097756311,10.30426432,10.43,4.981999874,129.26,3.883536856,53689236.0,36.207,6832.456891
South Africa,ZAF,Africa,2014-01-01,86.0,79.83002086,2.005538108,0.868165942,2.174706761,10.30426432,10.044,4.650000095,129.49,3.228459154,54545991.0,35.688,6433.187277
South Africa,ZAF,Africa,2015-01-01,85.5,79.83002086,2.179561277,0.920385164,2.088751184,10.30426432,9.769,5.612999916,131.92,2.219173289,55386367.0,35.172,5734.633629
South Africa,ZAF,Africa,2016-01-01,84.2,79.83002086,2.351763965,0.989360538,2.22405748,10.30426432,9.599,5.572000027,131.1,2.429050114,56203654.0,34.659,5272.918425
South Africa,ZAF,Africa,2017-01-01,84.4,80.17063227615384,2.346479172,0.991302303,2.361236373,10.787676987384618,9.498,5.284999847,100.59115384615386,2.514389565,57000451.0,34.15,6132.479841
South Africa,ZAF,Africa,2018-01-01,91.22987366,80.17063227615384,2.322841887,1.00165024,2.176019651,10.787676987384618,9.435,5.166999817,100.59115384615386,2.2038283,57779622.0,33.645,6374.028196
South Asia,SAS,Africa,1993-01-01,47.03355013,56.80416032,2.302570101,3.533982446,26.51182585,44.45669968,10.00948135,61.6093471,66.46335798,0.192325446,1209847786.0,74.24209207,315.0061414
South Asia,SAS,Africa,1994-01-01,45.5420383,56.83589259,1.346791943,4.339566026,26.11197744,44.46886698,9.757054552,61.47301174,69.27091715,0.147560754,1235693869.0,74.01702077,349.8730878
South Asia,SAS,Africa,1995-01-01,47.26339947,56.8183351,1.594894865,4.096584101,24.60170775,44.3754858,9.51967582,61.07186029,72.81013531,0.146623156,1261587756.0,73.78962432,380.3637468
South Asia,SAS,Africa,1996-01-01,48.44665621,56.76788374,2.781286788,3.322260107,25.09050732,44.19955541,9.298765617,60.68682696,75.22838253,0.157432713,1287476190.0,73.55756358,407.7617026
South Asia,SAS,Africa,1997-01-01,49.91962952,56.97304164,2.101329346,3.765431077,24.32932482,44.43909482,9.093477807,60.16293483,77.93060729,0.158987286,1313346377.0,73.32237139,419.3302843
South Asia,SAS,Africa,1998-01-01,53.93113621,57.00283473,1.678112611,3.580031845,24.36235811,44.44502413,8.901929852,59.87366781,80.21975841,0.263254081,1339202708.0,73.08641556,416.9930171
South Asia,SAS,Africa,1999-01-01,57.6827175,57.02550438,1.432895673,3.629535902,23.2275891,44.3304818,8.724253549,59.3875486,83.3961183,0.200324057,1365067928.0,72.85294238,438.3252968
South Asia,SAS,Africa,2000-01-01,57.18357165,56.97659463,1.409557277,3.568104678,22.13307076,44.2844094,8.560503362,58.87141289,85.15374014,0.223994825,1390946064.0,72.61869738,453.2376044
South Asia,SAS,Africa,2001-01-01,54.96747727,56.93593058,1.186805979,4.123129981,21.93077718,44.20375173,8.41035354,58.29760106,87.6626413,0.249024291,1416822959.0,72.34646144,455.8581365
South Asia,SAS,Africa,2002-01-01,60.64182043,56.92000855,1.110534816,3.531936958,20.05956896,44.19788572,8.271594171,57.52504795,90.01755459,0.248279294,1442644058.0,72.00830333,469.7121815
South Asia,SAS,Africa,2003-01-01,62.31099595,56.87412795,1.138236583,3.655596049,19.98394046,44.07218547,8.141985168,56.84960015,92.08046451,0.267170821,1468324422.0,71.66782872,538.7111364
South Asia,SAS,Africa,2004-01-01,62.51361444,56.74790536,1.270272756,3.427595302,18.47700334,43.86621027,8.019082093,55.43663421,95.83491295,0.35577973,1493757846.0,71.32267131,613.9477974
South Asia,SAS,Africa,2005-01-01,64.66528409,56.71625964,1.337602276,2.642153859,18.25368008,43.77588374,7.900377622,54.59320386,99.41999201,0.780502375,1518861552.0,70.97413574,691.6926144
South Asia,SAS,Africa,2006-01-01,65.77319724,56.67748839,1.700192248,2.281710815,17.39879194,43.61667013,7.782988288,53.64899996,104.128719,0.951959919,1543610696.0,70.62217251,774.8637936
South Asia,SAS,Africa,2007-01-01,67.63663535,56.57165336,2.006725756,2.517788743,17.36383014,43.42197559,7.664939229,52.67000816,109.7852268,1.618002342,1568003159.0,70.26636179,959.3051362
South Asia,SAS,Africa,2008-01-01,69.63570588,56.482228,1.721541386,2.198561409,17.44802851,43.29302451,7.547981705,51.66446799,113.3877679,2.036116333,1592010819.0,69.90702135,959.4611971
South Asia,SAS,Africa,2009-01-01,72.07529564,56.51779276,1.309126779,2.162627431,17.42277236,43.24293625,7.432747005,51.33266743,117.2320881,0.900119594,1615610198.0,69.54605521,1041.994394
South Asia,SAS,Africa,2010-01-01,73.15153744,56.42597825,2.06057334,2.445030499,17.58105831,43.06071138,7.324815781,50.52179947,121.991616,1.379787599,1638792934.0,69.18263275,1257.499439
South Asia,SAS,Africa,2011-01-01,67.01536938,56.59095517,1.941948638,2.40258195,17.88057869,43.19636883,7.226913992,48.49888425,126.4877143,1.188798018,1661534412.0,68.81610883,1367.313138
South Asia,SAS,Africa,2012-01-01,77.15647283,56.60046982,1.996123942,2.350168855,17.38504579,43.1132307,7.145092994,46.81831485,130.8436018,0.65214857,1683747130.0,68.43929274,1364.416403
South Asia,SAS,Africa,2013-01-01,77.79985489,56.66564744,1.989275419,2.374765607,17.57982745,43.14990621,7.081159754,46.14198005,134.6945837,0.751966836,1705772050.0,68.05555432,1381.856627
South Asia,SAS,Africa,2014-01-01,80.47507654,56.66397084,1.620314787,2.062206384,17.27110783,43.14313695,7.036420803,45.63521418,140.1998541,0.474863099,1727640967.0,67.66315408,1494.420765
South Asia (IDA & IBRD),TSA,Europe,1993-01-01,47.03355013,56.80416032,2.302570101,3.533982446,26.51182585,44.45669968,10.00948135,61.6093471,66.46335798,0.192325446,1209847786.0,74.24209207,315.0061414
South Asia (IDA & IBRD),TSA,Europe,1994-01-01,45.5420383,56.83589259,1.346791943,4.339566026,26.11197744,44.46886698,9.757054552,61.47301174,69.27091715,0.147560754,1235693869.0,74.01702077,349.8730878
South Asia (IDA & IBRD),TSA,Europe,1995-01-01,47.26339947,56.8183351,1.594894865,4.096584101,24.60170775,44.3754858,9.51967582,61.07186029,72.81013531,0.146623156,1261587756.0,73.78962432,380.3637468
South Asia (IDA & IBRD),TSA,Europe,1996-01-01,48.44665621,56.76788374,2.781286788,3.322260107,25.09050732,44.19955541,9.298765617,60.68682696,75.22838253,0.157432713,1287476190.0,73.55756358,407.7617026
South Asia (IDA & IBRD),TSA,Europe,1997-01-01,49.91962952,56.97304164,2.101329346,3.765431077,24.32932482,44.43909482,9.093477807,60.16293483,77.93060729,0.158987286,1313346377.0,73.32237139,419.3302843
South Asia (IDA & IBRD),TSA,Europe,1998-01-01,53.93113621,57.00283473,1.678112611,3.580031845,24.36235811,44.44502413,8.901929852,59.87366781,80.21975841,0.263254081,1339202708.0,73.08641556,416.9930171
South Asia (IDA & IBRD),TSA,Europe,1999-01-01,57.6827175,57.02550438,1.432895673,3.629535902,23.2275891,44.3304818,8.724253549,59.3875486,83.3961183,0.200324057,1365067928.0,72.85294238,438.3252968
South Asia (IDA & IBRD),TSA,Europe,2000-01-01,57.18357165,56.97659463,1.409557277,3.568104678,22.13307076,44.2844094,8.560503362,58.87141289,85.15374014,0.223994825,1390946064.0,72.61869738,453.2376044
South Asia (IDA & IBRD),TSA,Europe,2001-01-01,54.96747727,56.93593058,1.186805979,4.123129981,21.93077718,44.20375173,8.41035354,58.29760106,87.6626413,0.249024291,1416822959.0,72.34646144,455.8581365
South Asia (IDA & IBRD),TSA,Europe,2002-01-01,60.64182043,56.92000855,1.110534816,3.531936958,20.05956896,44.19788572,8.271594171,57.52504795,90.01755459,0.248279294,1442644058.0,72.00830333,469.7121815
South Asia (IDA & IBRD),TSA,Europe,2003-01-01,62.31099595,56.87412795,1.138236583,3.655596049,19.98394046,44.07218547,8.141985168,56.84960015,92.08046451,0.267170821,1468324422.0,71.66782872,538.7111364
